Satellite,Code,jd_tdb,x_km,y_km,z_km
Phobos,401,2462138.000000,8207.077918,-1398.116407,-3995.283167
Phobos,401,2462145.000000,7309.976418,-4253.819470,-3745.951737
Phobos,401,2462152.000000,5661.608182,-6668.698725,-3106.198739
Phobos,401,2462159.000000,3440.032236,-8400.883822,-2147.207298
Phobos,401,2462166.000000,877.622666,-9288.045146,-971.611113
Phobos,401,2462173.000000,-1767.024041,-9258.637498,299.258706
Phobos,401,2462180.000000,-4236.569504,-8332.467554,1539.185273
Phobos,401,2462187.000000,-6299.251370,-6612.014058,2629.610244
Phobos,401,2462194.000000,-7766.395837,-4267.594789,3468.506739
Phobos,401,2462201.000000,-8503.981897,-1521.433214,3977.594578
Phobos,401,2462208.000000,-8441.748467,1369.430561,4107.603998
Phobos,401,2462215.000000,-7578.966384,4132.683018,3842.675835
Phobos,401,2462222.000000,-5986.898584,6502.008009,3202.386821
Phobos,401,2462229.000000,-3807.797767,8238.384454,2242.494200
Phobos,401,2462236.000000,-1247.528965,9155.520207,1053.177365
Phobos,401,2462243.000000,1440.765027,9145.000592,-248.004201
Phobos,401,2462250.000000,3982.429670,8194.185049,-1527.430447
Phobos,401,2462257.000000,6111.826247,6393.506714,-2650.559481
Phobos,401,2462264.000000,7606.331905,3929.895453,-3498.484758
Phobos,401,2462271.000000,8315.468136,1062.726128,-3983.456245
Phobos,401,2462278.000000,8176.927866,-1910.020935,-4059.198676
Phobos,401,2462285.000000,7219.290371,-4687.156800,-3723.873015
Phobos,401,2462292.000000,5553.306241,-6997.693125,-3017.797328
Phobos,401,2462299.000000,3354.026311,-8626.968412,-2015.610011
Phobos,401,2462306.000000,839.232182,-9430.924222,-817.201010
Phobos,401,2462313.000000,-1751.055996,-9343.108287,462.169962
Phobos,401,2462320.000000,-4173.809116,-8376.415253,1701.812134
Phobos,401,2462327.000000,-6202.248680,-6619.879318,2784.881232
Phobos,401,2462334.000000,-7642.223100,-4232.416754,3606.935672
Phobos,401,2462341.000000,-8347.661122,-1433.980072,4083.924028
Phobos,401,2462348.000000,-8236.565893,1509.000784,4161.684779
Phobos,401,2462355.000000,-7304.630623,4305.935647,3823.441376
Phobos,401,2462362.000000,-5631.693261,6670.208478,3094.432155
Phobos,401,2462369.000000,-3379.775034,8351.075713,2043.009833
Phobos,401,2462376.000000,-779.132824,9167.046148,775.201001
Phobos,401,2462383.000000,1899.516818,9031.544101,-577.489945
Phobos,401,2462390.000000,4378.177770,7963.779955,-1874.768302
Phobos,401,2462397.000000,6404.752319,6084.341916,-2983.929360
Phobos,401,2462404.000000,7782.536013,3596.596980,-3795.651694
Phobos,401,2462411.000000,8388.414305,757.967592,-4234.775881
Phobos,401,2462418.000000,8178.783676,-2150.200047,-4264.755038
Phobos,401,2462425.000000,7187.318636,-4849.446477,-3888.474946
Phobos,401,2462432.000000,5517.314527,-7087.912332,-3144.884199
Phobos,401,2462439.000000,3329.112384,-8659.046763,-2104.188120
Phobos,401,2462446.000000,827.031765,-9414.946155,-862.195306
Phobos,401,2462453.000000,-1754.419725,-9277.157815,466.168142
Phobos,401,2462460.000000,-4168.154879,-8246.369476,1755.293513
Phobos,401,2462467.000000,-6175.257865,-6407.270641,2879.300931
Phobos,401,2462474.000000,-7567.863267,-3926.898805,3722.944003
Phobos,401,2462481.000000,-8192.850289,-1045.405860,4194.898221
Phobos,401,2462488.000000,-7974.412654,1945.487875,4240.454305
Phobos,401,2462495.000000,-6927.896003,4735.987103,3850.221580
Phobos,401,2462502.000000,-5161.027809,7034.873594,3062.800949
Phobos,401,2462509.000000,-2861.762789,8605.634170,1960.721273
Phobos,401,2462516.000000,-273.163300,9295.741947,659.858802
Phobos,401,2462523.000000,2338.551980,9050.587616,-706.750696
Phobos,401,2462530.000000,4714.168568,7912.181724,-2004.012938
Phobos,401,2462537.000000,6627.012320,6008.107965,-3108.349056
Phobos,401,2462544.000000,7901.879951,3532.784760,-3918.344347
Phobos,401,2462551.000000,8426.349088,725.375332,-4361.735206
Phobos,401,2462558.000000,8155.255709,-2149.955043,-4399.357404
Phobos,401,2462565.000000,7112.879877,-4823.469856,-4026.759703
Phobos,401,2462572.000000,5391.813238,-7040.804072,-3275.334297
Phobos,401,2462579.000000,3147.973423,-8583.422146,-2210.949305
Phobos,401,2462586.000000,591.263976,-9288.685484,-930.749581
Phobos,401,2462593.000000,-2028.790489,-9069.751205,442.795219
Phobos,401,2462600.000000,-4446.378596,-7931.800326,1773.310674
Phobos,401,2462607.000000,-6409.051270,-5978.079631,2924.464777
Phobos,401,2462614.000000,-7707.647095,-3403.986159,3775.894571
Phobos,401,2462621.000000,-8204.142760,-477.136550,4238.657306
Phobos,401,2462628.000000,-7850.754779,2496.507140,4267.568712
Phobos,401,2462635.000000,-6693.373515,5211.658892,3865.337901
Phobos,401,2462642.000000,-4861.952390,7398.615813,3079.533350
Phobos,401,2462649.000000,-2551.020597,8850.805360,1995.316637
Phobos,401,2462656.000000,5.760282,9441.485625,723.246356
Phobos,401,2462663.000000,2560.880433,9128.723062,-613.301452
Phobos,401,2462670.000000,4873.271565,7952.512511,-1888.842104
Phobos,401,2462677.000000,6726.922002,6027.910537,-2985.256833
Phobos,401,2462684.000000,7947.122197,3534.545595,-3800.596908
Phobos,401,2462691.000000,8413.117633,703.233163,-4257.064621
Phobos,401,2462698.000000,8069.232888,-2199.433264,-4307.061358
Phobos,401,2462705.000000,6934.164834,-4890.916750,-3939.478243
Phobos,401,2462712.000000,5105.230929,-7099.037099,-3183.385074
Phobos,401,2462719.000000,2754.273629,-8591.177925,-2108.455748
Phobos,401,2462726.000000,115.374095,-9202.228678,-820.758129
Phobos,401,2462733.000000,-2538.922561,-8859.746460,547.821631
Phobos,401,2462740.000000,-4931.346442,-7597.259460,1855.112592
Phobos,401,2462747.000000,-6814.573582,-5550.199148,2966.733458
Phobos,401,2462754.000000,-8000.456326,-2937.782130,3771.590581
Phobos,401,2462761.000000,-8380.121977,-33.794029,4194.534912
Phobos,401,2462768.000000,-7930.829103,2868.715304,4202.505612
Phobos,401,2462775.000000,-6711.295390,5488.632511,3803.803017
Phobos,401,2462782.000000,-4849.933146,7580.456116,3044.243015
Phobos,401,2462789.000000,-2529.567362,8953.031201,2000.656043
Phobos,401,2462796.000000,30.451826,9482.250695,773.296333
Phobos,401,2462803.000000,2591.008005,9117.777101,-522.800778
Phobos,401,2462810.000000,4910.305513,7887.097986,-1765.874953
Phobos,401,2462817.000000,6762.611242,5896.697117,-2836.101144
Phobos,401,2462824.000000,7959.087569,3327.126531,-3626.748135
Phobos,401,2462831.000000,8367.712601,422.076245,-4054.709607
Phobos,401,2462838.000000,7931.212521,-2530.025221,-4070.819215
Phobos,401,2462845.000000,6680.831414,-5225.187091,-3668.045158
Phobos,401,2462852.000000,4738.099449,-7380.528246,-2885.430247
Phobos,401,2462859.000000,2302.694543,-8769.675327,-1804.779443
Deimos,402,2459219.000000,-20919.985699,-5582.303195,9030.410730
Deimos,402,2459226.000000,18891.643930,11645.898841,-7586.587564
Deimos,402,2459233.000000,-15366.498992,-16843.768017,5537.917837
Deimos,402,2459240.000000,10640.468913,20672.962842,-3062.054514
Deimos,402,2459247.000000,-5070.504689,-22907.138376,340.590030
Deimos,402,2459254.000000,-901.104295,23309.620109,2405.519519
Deimos,402,2459261.000000,6790.726320,-21904.730007,-4958.921892
Deimos,402,2459268.000000,-12164.765260,18741.999437,7127.362711
Deimos,402,2459275.000000,16558.034368,-14144.376718,-8727.645997
Deimos,402,2459282.000000,-19669.793848,8381.534037,9646.721969
Deimos,402,2459289.000000,21214.394188,-2015.940386,-9803.405940
Deimos,402,2459296.000000,-21097.569504,-4565.847315,9188.300330
Deimos,402,2459303.000000,19316.519028,10734.891972,-7854.008986
Deimos,402,2459310.000000,-16011.773007,-16104.698345,5897.501902
Deimos,402,2459317.000000,11446.607569,20169.981490,-3481.212201
Deimos,402,2459324.000000,-5982.764365,-22674.708822,791.028168
Deimos,402,2459331.000000,35.130478,23368.937965,1963.885066
Deimos,402,2459338.000000,5894.917823,-22248.276862,-4556.070913
Deimos,402,2459345.000000,-11386.520590,19344.324324,6797.798069
Deimos,402,2459352.000000,15954.381447,-14955.325493,-8494.800979
Deimos,402,2459359.000000,-19290.909313,9341.770350,9530.199089
Deimos,402,2459366.000000,21088.200248,-3041.715586,-9810.451124
Deimos,402,2459373.000000,-21235.665809,-3545.672120,9319.657328
Deimos,402,2459380.000000,19703.861449,9811.572344,-8096.171489
Deimos,402,2459387.000000,-16623.308541,-15338.918468,6234.650838
Deimos,402,2459394.000000,12228.047583,19631.598392,-3882.950838
Deimos,402,2459401.000000,-6878.087290,-22398.859740,1228.622176
Deimos,402,2459408.000000,969.401519,23382.607384,1527.490010
Deimos,402,2459415.000000,4993.935696,-22544.774747,-4154.301075
Deimos,402,2459422.000000,-10587.812085,19905.682351,6461.901002
Deimos,402,2459429.000000,15324.276376,-15729.279445,-8252.093819
Deimos,402,2459436.000000,-18874.378489,10278.648873,9398.600854
Deimos,402,2459443.000000,20921.983267,-4054.359947,-9800.826538
Deimos,402,2459450.000000,-21330.890108,-2523.770703,9432.824986
Deimos,402,2459457.000000,20052.671786,8873.747448,-8321.720457
Deimos,402,2459464.000000,-17199.193007,-14547.928182,6555.893780
Deimos,402,2459471.000000,12985.592662,19056.662919,-4273.661496
Deimos,402,2459478.000000,-7756.235192,-22080.874433,1657.399636
Deimos,402,2459485.000000,1904.024414,23350.376216,1092.802940
Deimos,402,2459492.000000,4084.782650,-22796.669835,-3751.725906
Deimos,402,2459499.000000,-9765.504645,20427.778307,6119.358247
Deimos,402,2459506.000000,14664.012985,-16471.491572,-8000.814187
Deimos,402,2459513.000000,-18417.971120,11194.327215,9255.050508
Deimos,402,2459520.000000,20713.099492,-5060.245271,-9779.057038
Deimos,402,2459527.000000,-21381.545634,-1497.239806,9533.517853
Deimos,402,2459534.000000,20362.563617,7914.570879,-8538.113308
Deimos,402,2459541.000000,-17740.163116,-13728.707390,6869.516318
Deimos,402,2459548.000000,13720.884995,18441.455631,-4662.487442
Deimos,402,2459555.000000,-8619.703246,-21720.322045,2086.830747
Deimos,402,2459562.000000,2840.392074,23271.685756,650.865648
Deimos,402,2459569.000000,3163.530029,-23006.538080,-3338.707405
Deimos,402,2459576.000000,-8918.015935,20912.963048,5761.989936
Deimos,402,2459583.000000,13970.024786,-17188.757908,-7732.879917
Deimos,402,2459590.000000,-17921.765944,12093.383387,9093.748874
Deimos,402,2459597.000000,20460.979103,-6066.863395,-9740.323325
Deimos,402,2459604.000000,-21389.198414,-461.377343,9618.901617
Deimos,402,2459611.000000,20634.595448,6927.800841,-8743.841599
Deimos,402,2459618.000000,-18249.472968,-12876.398625,7176.546434
Deimos,402,2459625.000000,14435.791806,17782.245286,-5051.529919
Deimos,402,2459632.000000,-9472.585095,-21315.097876,2521.839348
Deimos,402,2459639.000000,3778.122639,23145.675433,196.852563
Deimos,402,2459646.000000,2228.304972,-23174.692929,-2907.454799
Deimos,402,2459653.000000,-8047.926196,21360.999511,5381.974401
Deimos,402,2459660.000000,13242.909304,-17882.454375,-7437.857294
Deimos,402,2459667.000000,-17390.033840,12976.024353,8904.200829
Deimos,402,2459674.000000,20169.129872,-7073.782758,-9672.406401
Deimos,402,2459681.000000,-21358.961775,582.267180,9676.464735
Deimos,402,2459688.000000,20871.094602,5917.343767,-8924.408109
Deimos,402,2459695.000000,-18730.034120,-11992.957269,7462.873608
Deimos,402,2459702.000000,15128.837000,17082.487011,-5424.959001
Deimos,402,2459709.000000,-10314.771576,-20865.674662,2948.292242
Deimos,402,2459716.000000,4711.301159,22972.615548,-253.704725
Deimos,402,2459723.000000,1284.027314,-23297.568120,-2471.217448
Deimos,402,2459730.000000,-7163.720994,21765.258002,4992.153526
Deimos,402,2459737.000000,12488.736427,-18541.576762,-7125.190205
Deimos,402,2459744.000000,-16828.260951,13829.956951,8693.413205
Deimos,402,2459751.000000,19840.058561,-8064.742626,-9578.480099
Deimos,402,2459758.000000,-21291.337883,1619.350703,9706.387599
Deimos,402,2459765.000000,21068.094947,4901.003183,-9075.380660
Deimos,402,2459772.000000,-19176.216537,-11090.547950,7721.338592
Deimos,402,2459779.000000,15790.250552,16353.887255,-5771.283852
Deimos,402,2459786.000000,-11138.078246,-20376.638893,3353.341644
Deimos,402,2459793.000000,5630.931029,22755.053678,-685.085830
Deimos,402,2459800.000000,337.007567,-23372.446807,-2046.826519
Deimos,402,2459807.000000,-6269.274202,22121.707185,4610.804070
Deimos,402,2459814.000000,11708.385839,-19158.030868,-6813.998047
Deimos,402,2459821.000000,-16232.406338,14649.816716,8480.742437
Deimos,402,2459828.000000,19467.551725,-9032.767424,-9478.651796
Deimos,402,2459835.000000,-21177.897103,2649.006648,9729.653665
Deimos,402,2459842.000000,21217.366366,3881.357173,-9218.562399
Deimos,402,2459849.000000,-19580.555283,-10167.385611,7974.726364
Deimos,402,2459856.000000,16414.156076,15596.278150,-6113.642982
Deimos,402,2459863.000000,-11938.472976,-19845.985857,3760.342170
Deimos,402,2459870.000000,6536.922410,22493.538010,-1121.028222
Deimos,402,2459877.000000,-612.617667,-23401.080719,-1612.229946
Deimos,402,2459884.000000,-5361.480212,22436.710661,4216.676416
Deimos,402,2459891.000000,10902.402488,-19738.008681,-6486.786217
Deimos,402,2459898.000000,-15601.233486,15445.896008,8250.616525
Deimos,402,2459905.000000,19053.887002,-9985.729341,-9361.276179
Deimos,402,2459912.000000,-21020.323698,3681.842651,9737.349982
Deimos,402,2459919.000000,21323.258446,2851.296461,-9348.838462
Deimos,402,2459926.000000,-19946.257528,-9217.618167,8220.351788
Deimos,402,2459933.000000,17004.399573,14807.091795,-6452.451103
Deimos,402,2459940.000000,-12715.199270,-19273.061104,4170.592031
Deimos,402,2459947.000000,7429.261896,22188.145167,-1566.096680
Deimos,402,2459954.000000,-1559.147808,-23383.375820,-1162.560882
Deimos,402,2459961.000000,-4444.409310,22710.420324,3801.624571
Deimos,402,2459968.000000,10080.364449,-20279.007910,-6135.427370
Deimos,402,2459975.000000,-14942.645572,16214.489320,7992.195145
Deimos,402,2459982.000000,18608.808615,-10916.310128,-9214.620172
Deimos,402,2459989.000000,-20824.887603,4709.185105,9715.032691
Deimos,402,2459996.000000,21391.289158,1819.259074,-9450.858786
Deimos,402,2460003.000000,-20274.751566,-8250.631687,8440.696711
Deimos,402,2460010.000000,17562.148237,13992.791733,-6770.456374
Deimos,402,2460017.000000,-13464.036399,-18664.490559,4564.821552
Deimos,402,2460024.000000,8304.791689,21840.857321,-2002.611167
Deimos,402,2460031.000000,-2495.688145,-23319.045161,-716.012409
Deimos,402,2460038.000000,-3521.780029,22938.733632,3380.860027
Deimos,402,2460045.000000,9246.930210,-20775.575614,-5773.981673
Deimos,402,2460052.000000,-14259.114260,16947.433090,7716.627786
Deimos,402,2460059.000000,18134.191911,-11816.949489,-9047.746823
Deimos,402,2460066.000000,-20591.338832,5720.424518,9668.482454
Deimos,402,2460073.000000,21420.317981,791.563369,-9528.188399
Deimos,402,2460080.000000,-20563.046878,-7274.518149,8636.086133
Deimos,402,2460087.000000,18086.068827,13156.093316,-7066.913638
Deimos,402,2460094.000000,-14182.222563,-18024.817742,4939.311709
Deimos,402,2460101.000000,9162.594646,21452.631866,-2425.912552
Deimos,402,2460108.000000,-3420.783873,-23209.657496,-279.357586
Deimos,402,2460115.000000,-2593.568189,23120.296708,2961.838140
Deimos,402,2460122.000000,8400.021715,-21228.121403,-5410.347489
Deimos,402,2460129.000000,-13548.606871,17642.961622,7432.541013
Deimos,402,2460136.000000,17626.437529,-12689.685422,-8869.375647
Deimos,402,2460143.000000,-20317.272993,6713.687182,9606.759551
Deimos,402,2460150.000000,21407.392402,-234.027944,-9589.704244
Deimos,402,2460157.000000,-20808.699847,-6290.313582,8814.786112
Deimos,402,2460164.000000,18574.763147,12294.362648,-7349.934091
Deimos,402,2460171.000000,-14869.919911,-17353.843094,5301.567994
Deimos,402,2460178.000000,10003.281910,21022.505345,-2842.420965
Deimos,402,2460185.000000,-4337.102904,-23056.619935,153.110338
Deimos,402,2460192.000000,-1658.936924,23255.721759,2541.161637
Deimos,402,2460199.000000,7535.379396,-21640.025503,-5041.376470
Deimos,402,2460206.000000,-12809.091320,18303.188665,7139.236043
Deimos,402,2460213.000000,17081.080248,-13540.933589,-8679.542107
Deimos,402,2460220.000000,-20001.200185,7693.100583,9532.458045
Deimos,402,2460227.000000,21350.502220,-1263.861998,-9639.209161
Deimos,402,2460234.000000,-21011.750889,-5293.934317,8982.505668
Deimos,402,2460241.000000,19027.632746,11403.043168,-7625.950614
Deimos,402,2460248.000000,-15529.591612,-16647.661617,5660.196530
Deimos,402,2460255.000000,10828.008179,20548.070304,-3260.698649
Deimos,402,2460262.000000,-5249.540109,-22859.317412,591.975931
Deimos,402,2460269.000000,-716.916876,23345.969220,2109.816236
Deimos,402,2460276.000000,6649.218118,-22014.311080,-4656.864477
Deimos,402,2460283.000000,-12040.346301,18931.258028,6828.230635
Deimos,402,2460290.000000,16496.060992,-14376.041145,-8469.463014
Deimos,402,2460297.000000,-19643.992348,8664.636338,9438.777610
Deimos,402,2460304.000000,21250.426867,-2303.510313,-9670.692988
Deimos,402,2460311.000000,-21175.483211,-4279.330100,9135.570098
Deimos,402,2460318.000000,19446.211517,10479.187076,-7891.686366
Deimos,402,2460325.000000,-16165.129661,-15901.773417,6014.813222
Deimos,402,2460332.000000,11637.562403,20027.616185,-3680.693832
Deimos,402,2460339.000000,-6161.564271,-22615.374317,1040.576691
Deimos,402,2460346.000000,231.657523,23390.861467,1664.292998
Deimos,402,2460353.000000,5742.084998,-22350.153636,-4250.806352
Deimos,402,2460360.000000,-11246.287854,19526.620465,6492.781513
Deimos,402,2460367.000000,15875.339100,-15191.888572,-8230.060554
Deimos,402,2460374.000000,-19250.326456,9626.705303,9315.182173
Deimos,402,2460381.000000,21111.267523,-3347.557606,-9671.448815
Deimos,402,2460388.000000,-21304.142303,-3249.173467,9260.318287
Deimos,402,2460395.000000,19831.680711,9530.294352,-8130.908292
Deimos,402,2460402.000000,-16776.781556,-15119.976228,6348.631786
Deimos,402,2460409.000000,12427.651961,19466.209984,-4083.486787
Deimos,402,2460416.000000,-7068.455795,-22324.730226,1480.545551
Deimos,402,2460423.000000,1179.993753,23389.022476,1223.101124
Deimos,402,2460430.000000,4821.419549,-22640.809691,-3840.649242
Deimos,402,2460437.000000,-10433.476738,20080.855745,6148.635353
Deimos,402,2460444.000000,15225.032907,-15973.351246,-7975.013335
Deimos,402,2460451.000000,-18822.100151,10565.193558,9171.968869
Deimos,402,2460458.000000,20932.156300,-4377.444150,-9648.472633
Deimos,402,2460465.000000,-21393.207092,-2217.127304,9360.484647
Deimos,402,2460472.000000,20177.000110,8571.565021,-8343.948775
Deimos,402,2460479.000000,-17355.522066,-14312.212735,6658.988130
Deimos,402,2460486.000000,13188.605741,18872.102805,-4463.583350
Deimos,402,2460493.000000,-7960.290392,-21990.107946,1903.716701
Deimos,402,2460500.000000,2122.549414,23340.875396,795.342371
Deimos,402,2460507.000000,3891.557575,-22883.241821,-3437.873327
Deimos,402,2460514.000000,-9599.996696,20592.335139,5807.687424
